date,entity,year,period,value,forecast,ci_inf,ci_sup
2019-05-19,TUNJA,2019.0,6.0,3,,,
2019-05-19,VALLE DEL CAUCA,2019.0,6.0,65,,,
2019-05-19,VALLEDUPAR,2019.0,6.0,8,,,
2019-05-19,VAUPES,2019.0,6.0,2,,,
2019-05-19,VICHADA,2019.0,6.0,6,,,
2019-05-19,VILLAVICENCIO,2019.0,6.0,8,,,
2019-05-19,YOPAL,2019.0,6.0,2,,,
2019-06-16,AMAZONAS,2019.0,7.0,4,,,
2019-06-16,ANTIOQUIA,2019.0,7.0,79,,,
2019-06-16,ARAUCA,2019.0,7.0,8,,,
2019-06-16,ARAUCA CAP,2019.0,7.0,1,,,
2019-06-16,ARMENIA,2019.0,7.0,2,,,
2019-06-16,ATLANTICO,2019.0,7.0,69,,,
2019-06-16,BARRANQUILLA,2019.0,7.0,46,,,
2019-06-16,BOGOTA DC,2019.0,7.0,93,,,
2019-06-16,BOLIVAR,2019.0,7.0,25,,,
2019-06-16,BOYACA,2019.0,7.0,9,,,
2019-06-16,BUCARAMANGA,2019.0,7.0,1,,,
2019-06-16,CALDAS,2019.0,7.0,7,,,
2019-06-16,CALI,2019.0,7.0,19,,,
2019-06-16,CAQUETA,2019.0,7.0,8,,,
2019-06-16,CARTAGENA,2019.0,7.0,12,,,
2019-06-16,CASANARE,2019.0,7.0,3,,,
2019-06-16,CAUCA,2019.0,7.0,17,,,
2019-06-16,CESAR,2019.0,7.0,22,,,
2019-06-16,CHOCO,2019.0,7.0,10,,,
2019-06-16,COLOMBIA,2019.0,7.0,714,,,
2019-06-16,CORDOBA,2019.0,7.0,42,,,
2019-06-16,CUCUTA,2019.0,7.0,10,,,
2019-06-16,CUNDINAMARCA,2019.0,7.0,28,,,
2019-06-16,FLORENCIA,2019.0,7.0,4,,,
2019-06-16,GUAINIA,2019.0,7.0,1,,,
2019-06-16,GUAVIARE,2019.0,7.0,4,,,
2019-06-16,HUILA,2019.0,7.0,24,,,
2019-06-16,IBAGUE,2019.0,7.0,8,,,
2019-06-16,LA GUAJIRA,2019.0,7.0,39,,,
2019-06-16,LETICIA,2019.0,7.0,3,,,
2019-06-16,MAGDALENA,2019.0,7.0,32,,,
2019-06-16,MANIZALES,2019.0,7.0,6,,,
2019-06-16,MEDELLIN,2019.0,7.0,23,,,
2019-06-16,META,2019.0,7.0,13,,,
2019-06-16,MITU,2019.0,7.0,2,,,
2019-06-16,MOCOA,2019.0,7.0,0,,,
2019-06-16,MONTERIA,2019.0,7.0,16,,,
2019-06-16,NARIÑO,2019.0,7.0,28,,,
2019-06-16,NEIVA,2019.0,7.0,6,,,
2019-06-16,NORTE SANTANDER,2019.0,7.0,25,,,
2019-06-16,PASTO,2019.0,7.0,6,,,
2019-06-16,PEREIRA,2019.0,7.0,5,,,
2019-06-16,POPAYAN,2019.0,7.0,3,,,
2019-06-16,PUERTO CARREÑO,2019.0,7.0,1,,,
2019-06-16,PUERTO INIRIDA,2019.0,7.0,1,,,
2019-06-16,PUTUMAYO,2019.0,7.0,3,,,
2019-06-16,QUIBDO,2019.0,7.0,5,,,
2019-06-16,QUINDIO,2019.0,7.0,4,,,
2019-06-16,RIOHACHA,2019.0,7.0,6,,,
2019-06-16,RISARALDA,2019.0,7.0,9,,,
2019-06-16,SAN ANDRES,2019.0,7.0,0,,,
2019-06-16,SAN ANDRES CAP,2019.0,7.0,0,,,
2019-06-16,SAN JOSE DEL GUAVIARE,2019.0,7.0,3,,,
2019-06-16,SANTA MARTA,2019.0,7.0,16,,,
2019-06-16,SANTANDER,2019.0,7.0,12,,,
2019-06-16,SINCELEJO,2019.0,7.0,9,,,
2019-06-16,SUCRE,2019.0,7.0,20,,,
2019-06-16,TOLIMA,2019.0,7.0,21,,,
2019-06-16,TUNJA,2019.0,7.0,1,,,
2019-06-16,VALLE DEL CAUCA,2019.0,7.0,49,,,
2019-06-16,VALLEDUPAR,2019.0,7.0,13,,,
2019-06-16,VAUPES,2019.0,7.0,2,,,
2019-06-16,VICHADA,2019.0,7.0,4,,,
2019-06-16,VILLAVICENCIO,2019.0,7.0,8,,,
2019-06-16,YOPAL,2019.0,7.0,2,,,
2019-07-14,AMAZONAS,2019.0,8.0,1,,,
2019-07-14,ANTIOQUIA,2019.0,8.0,81,,,
2019-07-14,ARAUCA,2019.0,8.0,3,,,
2019-07-14,ARAUCA CAP,2019.0,8.0,2,,,
2019-07-14,ARMENIA,2019.0,8.0,4,,,
2019-07-14,ATLANTICO,2019.0,8.0,61,,,
2019-07-14,BARRANQUILLA,2019.0,8.0,38,,,
2019-07-14,BOGOTA DC,2019.0,8.0,102,,,
2019-07-14,BOLIVAR,2019.0,8.0,37,,,
2019-07-14,BOYACA,2019.0,8.0,19,,,
2019-07-14,BUCARAMANGA,2019.0,8.0,2,,,
2019-07-14,CALDAS,2019.0,8.0,11,,,
2019-07-14,CALI,2019.0,8.0,23,,,
2019-07-14,CAQUETA,2019.0,8.0,7,,,
2019-07-14,CARTAGENA,2019.0,8.0,14,,,
2019-07-14,CASANARE,2019.0,8.0,5,,,
2019-07-14,CAUCA,2019.0,8.0,20,,,
2019-07-14,CESAR,2019.0,8.0,31,,,
2019-07-14,CHOCO,2019.0,8.0,15,,,
2019-07-14,COLOMBIA,2019.0,8.0,754,,,
2019-07-14,CORDOBA,2019.0,8.0,39,,,
2019-07-14,CUCUTA,2019.0,8.0,10,,,
2019-07-14,CUNDINAMARCA,2019.0,8.0,23,,,
2019-07-14,FLORENCIA,2019.0,8.0,3,,,
2019-07-14,GUAINIA,2019.0,8.0,0,,,
2019-07-14,GUAVIARE,2019.0,8.0,0,,,
2019-07-14,HUILA,2019.0,8.0,15,,,
2019-07-14,IBAGUE,2019.0,8.0,3,,,
2019-07-14,LA GUAJIRA,2019.0,8.0,50,,,
2019-07-14,LETICIA,2019.0,8.0,1,,,
2019-07-14,MAGDALENA,2019.0,8.0,40,,,
2019-07-14,MANIZALES,2019.0,8.0,5,,,
2019-07-14,MEDELLIN,2019.0,8.0,29,,,
2019-07-14,META,2019.0,8.0,18,,,
2019-07-14,MITU,2019.0,8.0,1,,,
2019-07-14,MOCOA,2019.0,8.0,0,,,
2019-07-14,MONTERIA,2019.0,8.0,11,,,
2019-07-14,NARIÑO,2019.0,8.0,19,,,
2019-07-14,NEIVA,2019.0,8.0,4,,,
2019-07-14,NORTE SANTANDER,2019.0,8.0,27,,,
2019-07-14,PASTO,2019.0,8.0,3,,,
2019-07-14,PEREIRA,2019.0,8.0,5,,,
2019-07-14,POPAYAN,2019.0,8.0,4,,,
2019-07-14,PUERTO CARREÑO,2019.0,8.0,0,,,
2019-07-14,PUERTO INIRIDA,2019.0,8.0,0,,,
2019-07-14,PUTUMAYO,2019.0,8.0,2,,,
2019-07-14,QUIBDO,2019.0,8.0,6,,,
2019-07-14,QUINDIO,2019.0,8.0,5,,,
2019-07-14,RIOHACHA,2019.0,8.0,16,,,
2019-07-14,RISARALDA,2019.0,8.0,9,,,
2019-07-14,SAN ANDRES,2019.0,8.0,1,,,
2019-07-14,SAN ANDRES CAP,2019.0,8.0,0,,,
2019-07-14,SAN JOSE DEL GUAVIARE,2019.0,8.0,0,,,
2019-07-14,SANTA MARTA,2019.0,8.0,14,,,
2019-07-14,SANTANDER,2019.0,8.0,13,,,
2019-07-14,SINCELEJO,2019.0,8.0,8,,,
2019-07-14,SUCRE,2019.0,8.0,28,,,
2019-07-14,TOLIMA,2019.0,8.0,16,,,
2019-07-14,TUNJA,2019.0,8.0,3,,,
2019-07-14,VALLE DEL CAUCA,2019.0,8.0,52,,,
2019-07-14,VALLEDUPAR,2019.0,8.0,15,,,
2019-07-14,VAUPES,2019.0,8.0,1,,,
2019-07-14,VICHADA,2019.0,8.0,3,,,
2019-07-14,VILLAVICENCIO,2019.0,8.0,10,,,
2019-07-14,YOPAL,2019.0,8.0,2,,,
2019-08-11,AMAZONAS,2019.0,9.0,3,,,
2019-08-11,ANTIOQUIA,2019.0,9.0,81,,,
2019-08-11,ARAUCA,2019.0,9.0,5,,,
2019-08-11,ARAUCA CAP,2019.0,9.0,2,,,
2019-08-11,ARMENIA,2019.0,9.0,2,,,
2019-08-11,ATLANTICO,2019.0,9.0,72,,,
2019-08-11,BARRANQUILLA,2019.0,9.0,45,,,
2019-08-11,BOGOTA DC,2019.0,9.0,99,,,
2019-08-11,BOLIVAR,2019.0,9.0,38,,,
2019-08-11,BOYACA,2019.0,9.0,7,,,
2019-08-11,BUCARAMANGA,2019.0,9.0,1,,,
2019-08-11,CALDAS,2019.0,9.0,10,,,
2019-08-11,CALI,2019.0,9.0,24,,,
2019-08-11,CAQUETA,2019.0,9.0,6,,,
2019-08-11,CARTAGENA,2019.0,9.0,23,,,
2019-08-11,CASANARE,2019.0,9.0,2,,,
2019-08-11,CAUCA,2019.0,9.0,20,,,
2019-08-11,CESAR,2019.0,9.0,20,,,
2019-08-11,CHOCO,2019.0,9.0,20,,,
2019-08-11,COLOMBIA,2019.0,9.0,700,,,
2019-08-11,CORDOBA,2019.0,9.0,30,,,
2019-08-11,CUCUTA,2019.0,9.0,9,,,
2019-08-11,CUNDINAMARCA,2019.0,9.0,22,,,
2019-08-11,FLORENCIA,2019.0,9.0,1,,,
2019-08-11,GUAINIA,2019.0,9.0,1,,,
2019-08-11,GUAVIARE,2019.0,9.0,1,,,
2019-08-11,HUILA,2019.0,9.0,19,,,
2019-08-11,IBAGUE,2019.0,9.0,5,,,
2019-08-11,LA GUAJIRA,2019.0,9.0,42,,,
2019-08-11,LETICIA,2019.0,9.0,2,,,
2019-08-11,MAGDALENA,2019.0,9.0,27,,,
2019-08-11,MANIZALES,2019.0,9.0,3,,,
2019-08-11,MEDELLIN,2019.0,9.0,26,,,
2019-08-11,META,2019.0,9.0,19,,,
2019-08-11,MITU,2019.0,9.0,2,,,
2019-08-11,MOCOA,2019.0,9.0,3,,,
2019-08-11,MONTERIA,2019.0,9.0,12,,,
2019-08-11,NARIÑO,2019.0,9.0,12,,,
2019-08-11,NEIVA,2019.0,9.0,5,,,
2019-08-11,NORTE SANTANDER,2019.0,9.0,19,,,
2019-08-11,PASTO,2019.0,9.0,4,,,
2019-08-11,PEREIRA,2019.0,9.0,6,,,
2019-08-11,POPAYAN,2019.0,9.0,4,,,
2019-08-11,PUERTO CARREÑO,2019.0,9.0,0,,,
2019-08-11,PUERTO INIRIDA,2019.0,9.0,1,,,
2019-08-11,PUTUMAYO,2019.0,9.0,3,,,
2019-08-11,QUIBDO,2019.0,9.0,7,,,
2019-08-11,QUINDIO,2019.0,9.0,3,,,
2019-08-11,RIOHACHA,2019.0,9.0,6,,,
2019-08-11,RISARALDA,2019.0,9.0,10,,,
2019-08-11,SAN ANDRES,2019.0,9.0,2,,,
2019-08-11,SAN ANDRES CAP,2019.0,9.0,2,,,
2019-08-11,SAN JOSE DEL GUAVIARE,2019.0,9.0,1,,,
2019-08-11,SANTA MARTA,2019.0,9.0,10,,,
2019-08-11,SANTANDER,2019.0,9.0,19,,,
2019-08-11,SINCELEJO,2019.0,9.0,4,,,
2019-08-11,SUCRE,2019.0,9.0,16,,,
2019-08-11,TOLIMA,2019.0,9.0,14,,,
2019-08-11,TUNJA,2019.0,9.0,1,,,
2019-08-11,VALLE DEL CAUCA,2019.0,9.0,54,,,
2019-08-11,VALLEDUPAR,2019.0,9.0,13,,,
2019-08-11,VAUPES,2019.0,9.0,2,,,
2019-08-11,VICHADA,2019.0,9.0,2,,,
2019-08-11,VILLAVICENCIO,2019.0,9.0,10,,,
2019-08-11,YOPAL,2019.0,9.0,0,,,
2019-09-08,AMAZONAS,2019.0,10.0,2,,,
2019-09-08,ANTIOQUIA,2019.0,10.0,80,,,
2019-09-08,ARAUCA,2019.0,10.0,7,,,
2019-09-08,ARAUCA CAP,2019.0,10.0,2,,,
2019-09-08,ARMENIA,2019.0,10.0,4,,,
2019-09-08,ATLANTICO,2019.0,10.0,65,,,
2019-09-08,BARRANQUILLA,2019.0,10.0,34,,,
2019-09-08,BOGOTA DC,2019.0,10.0,99,,,
2019-09-08,BOLIVAR,2019.0,10.0,41,,,
2019-09-08,BOYACA,2019.0,10.0,12,,,
2019-09-08,BUCARAMANGA,2019.0,10.0,3,,,
2019-09-08,CALDAS,2019.0,10.0,3,,,
2019-09-08,CALI,2019.0,10.0,34,,,
2019-09-08,CAQUETA,2019.0,10.0,8,,,
2019-09-08,CARTAGENA,2019.0,10.0,26,,,
2019-09-08,CASANARE,2019.0,10.0,2,,,
2019-09-08,CAUCA,2019.0,10.0,25,,,
2019-09-08,CESAR,2019.0,10.0,26,,,
2019-09-08,CHOCO,2019.0,10.0,13,,,
2019-09-08,COLOMBIA,2019.0,10.0,737,,,
2019-09-08,CORDOBA,2019.0,10.0,36,,,
2019-09-08,CUCUTA,2019.0,10.0,5,,,
2019-09-08,CUNDINAMARCA,2019.0,10.0,25,,,
2019-09-08,FLORENCIA,2019.0,10.0,2,,,
2019-09-08,GUAINIA,2019.0,10.0,1,,,
2019-09-08,GUAVIARE,2019.0,10.0,0,,,
2019-09-08,HUILA,2019.0,10.0,18,,,
2019-09-08,IBAGUE,2019.0,10.0,11,,,
2019-09-08,LA GUAJIRA,2019.0,10.0,42,,,
2019-09-08,LETICIA,2019.0,10.0,2,,,
2019-09-08,MAGDALENA,2019.0,10.0,35,,,
2019-09-08,MANIZALES,2019.0,10.0,2,,,
2019-09-08,MEDELLIN,2019.0,10.0,24,,,
2019-09-08,META,2019.0,10.0,13,,,
2019-09-08,MITU,2019.0,10.0,2,,,
2019-09-08,MOCOA,2019.0,10.0,1,,,
2019-09-08,MONTERIA,2019.0,10.0,15,,,
2019-09-08,NARIÑO,2019.0,10.0,20,,,
2019-09-08,NEIVA,2019.0,10.0,1,,,
2019-09-08,NORTE SANTANDER,2019.0,10.0,20,,,
2019-09-08,PASTO,2019.0,10.0,3,,,
2019-09-08,PEREIRA,2019.0,10.0,5,,,
2019-09-08,POPAYAN,2019.0,10.0,3,,,
2019-09-08,PUERTO CARREÑO,2019.0,10.0,1,,,
2019-09-08,PUERTO INIRIDA,2019.0,10.0,0,,,
2019-09-08,PUTUMAYO,2019.0,10.0,3,,,
2019-09-08,QUIBDO,2019.0,10.0,3,,,
2019-09-08,QUINDIO,2019.0,10.0,7,,,
2019-09-08,RIOHACHA,2019.0,10.0,6,,,
2019-09-08,RISARALDA,2019.0,10.0,11,,,
2019-09-08,SAN ANDRES,2019.0,10.0,0,,,
2019-09-08,SAN ANDRES CAP,2019.0,10.0,0,,,
2019-09-08,SAN JOSE DEL GUAVIARE,2019.0,10.0,0,,,
2019-09-08,SANTA MARTA,2019.0,10.0,17,,,
2019-09-08,SANTANDER,2019.0,10.0,17,,,
2019-09-08,SINCELEJO,2019.0,10.0,4,,,
2019-09-08,SUCRE,2019.0,10.0,19,,,
2019-09-08,TOLIMA,2019.0,10.0,18,,,
2019-09-08,TUNJA,2019.0,10.0,1,,,
2019-09-08,VALLE DEL CAUCA,2019.0,10.0,64,,,
2019-09-08,VALLEDUPAR,2019.0,10.0,15,,,
2019-09-08,VAUPES,2019.0,10.0,3,,,
2019-09-08,VICHADA,2019.0,10.0,2,,,
2019-09-08,VILLAVICENCIO,2019.0,10.0,5,,,
2019-09-08,YOPAL,2019.0,10.0,0,,,
2019-10-06,AMAZONAS,2019.0,11.0,1,,,
2019-10-06,ANTIOQUIA,2019.0,11.0,87,,,
2019-10-06,ARAUCA,2019.0,11.0,5,,,
2019-10-06,ARAUCA CAP,2019.0,11.0,2,,,
2019-10-06,ARMENIA,2019.0,11.0,3,,,
2019-10-06,ATLANTICO,2019.0,11.0,53,,,
2019-10-06,BARRANQUILLA,2019.0,11.0,29,,,
2019-10-06,BOGOTA DC,2019.0,11.0,99,,,
2019-10-06,BOLIVAR,2019.0,11.0,41,,,
2019-10-06,BOYACA,2019.0,11.0,7,,,
2019-10-06,BUCARAMANGA,2019.0,11.0,4,,,
2019-10-06,CALDAS,2019.0,11.0,7,,,
2019-10-06,CALI,2019.0,11.0,30,,,
2019-10-06,CAQUETA,2019.0,11.0,8,,,
2019-10-06,CARTAGENA,2019.0,11.0,22,,,
2019-10-06,CASANARE,2019.0,11.0,6,,,
2019-10-06,CAUCA,2019.0,11.0,13,,,
2019-10-06,CESAR,2019.0,11.0,22,,,
2019-10-06,CHOCO,2019.0,11.0,12,,,
2019-10-06,COLOMBIA,2019.0,11.0,667,,,
2019-10-06,CORDOBA,2019.0,11.0,33,,,
2019-10-06,CUCUTA,2019.0,11.0,5,,,
2019-10-06,CUNDINAMARCA,2019.0,11.0,36,,,
2019-10-06,FLORENCIA,2019.0,11.0,3,,,
2019-10-06,GUAINIA,2019.0,11.0,0,,,
2019-10-06,GUAVIARE,2019.0,11.0,0,,,
2019-10-06,HUILA,2019.0,11.0,15,,,
2019-10-06,IBAGUE,2019.0,11.0,7,,,
2019-10-06,LA GUAJIRA,2019.0,11.0,34,,,
2019-10-06,LETICIA,2019.0,11.0,1,,,
2019-10-06,MAGDALENA,2019.0,11.0,25,,,
2019-10-06,MANIZALES,2019.0,11.0,3,,,
2019-10-06,MEDELLIN,2019.0,11.0,32,,,
2019-10-06,META,2019.0,11.0,8,,,
2019-10-06,MITU,2019.0,11.0,0,,,
2019-10-06,MOCOA,2019.0,11.0,1,,,
2019-10-06,MONTERIA,2019.0,11.0,12,,,
2019-10-06,NARIÑO,2019.0,11.0,18,,,
2019-10-06,NEIVA,2019.0,11.0,2,,,
2019-10-06,NORTE SANTANDER,2019.0,11.0,20,,,
2019-10-06,PASTO,2019.0,11.0,1,,,
2019-10-06,PEREIRA,2019.0,11.0,3,,,
2019-10-06,POPAYAN,2019.0,11.0,0,,,
2019-10-06,PUERTO CARREÑO,2019.0,11.0,0,,,
2019-10-06,PUERTO INIRIDA,2019.0,11.0,0,,,
2019-10-06,PUTUMAYO,2019.0,11.0,4,,,
2019-10-06,QUIBDO,2019.0,11.0,5,,,
2019-10-06,QUINDIO,2019.0,11.0,4,,,
2019-10-06,RIOHACHA,2019.0,11.0,3,,,
2019-10-06,RISARALDA,2019.0,11.0,7,,,
2019-10-06,SAN ANDRES,2019.0,11.0,1,,,
2019-10-06,SAN ANDRES CAP,2019.0,11.0,1,,,
2019-10-06,SAN JOSE DEL GUAVIARE,2019.0,11.0,0,,,
2019-10-06,SANTA MARTA,2019.0,11.0,11,,,
2019-10-06,SANTANDER,2019.0,11.0,20,,,
2019-10-06,SINCELEJO,2019.0,11.0,7,,,
2019-10-06,SUCRE,2019.0,11.0,15,,,
2019-10-06,TOLIMA,2019.0,11.0,11,,,
2019-10-06,TUNJA,2019.0,11.0,2,,,
2019-10-06,VALLE DEL CAUCA,2019.0,11.0,54,,,
2019-10-06,VALLEDUPAR,2019.0,11.0,12,,,
2019-10-06,VAUPES,2019.0,11.0,0,,,
2019-10-06,VICHADA,2019.0,11.0,1,,,
2019-10-06,VILLAVICENCIO,2019.0,11.0,2,,,
2019-10-06,YOPAL,2019.0,11.0,4,,,
2019-11-03,AMAZONAS,2019.0,12.0,1,,,
2019-11-03,ANTIOQUIA,2019.0,12.0,65,,,
2019-11-03,ARAUCA,2019.0,12.0,2,,,
2019-11-03,ARAUCA CAP,2019.0,12.0,0,,,
2019-11-03,ARMENIA,2019.0,12.0,2,,,
2019-11-03,ATLANTICO,2019.0,12.0,69,,,
2019-11-03,BARRANQUILLA,2019.0,12.0,33,,,
2019-11-03,BOGOTA DC,2019.0,12.0,100,,,
2019-11-03,BOLIVAR,2019.0,12.0,26,,,
2019-11-03,BOYACA,2019.0,12.0,4,,,
2019-11-03,BUCARAMANGA,2019.0,12.0,4,,,
2019-11-03,CALDAS,2019.0,12.0,9,,,
2019-11-03,CALI,2019.0,12.0,19,,,
2019-11-03,CAQUETA,2019.0,12.0,4,,,
2019-11-03,CARTAGENA,2019.0,12.0,13,,,
2019-11-03,CASANARE,2019.0,12.0,3,,,
2019-11-03,CAUCA,2019.0,12.0,23,,,
2019-11-03,CESAR,2019.0,12.0,30,,,
2019-11-03,CHOCO,2019.0,12.0,11,,,
2019-11-03,COLOMBIA,2019.0,12.0,641,,,
2019-11-03,CORDOBA,2019.0,12.0,33,,,
2019-11-03,CUCUTA,2019.0,12.0,6,,,
2019-11-03,CUNDINAMARCA,2019.0,12.0,33,,,
2019-11-03,FLORENCIA,2019.0,12.0,1,,,
2019-11-03,GUAINIA,2019.0,12.0,1,,,
2019-11-03,GUAVIARE,2019.0,12.0,1,,,
2019-11-03,HUILA,2019.0,12.0,9,,,
2019-11-03,IBAGUE,2019.0,12.0,5,,,
2019-11-03,LA GUAJIRA,2019.0,12.0,36,,,
2019-11-03,LETICIA,2019.0,12.0,1,,,
2019-11-03,MAGDALENA,2019.0,12.0,26,,,
2019-11-03,MANIZALES,2019.0,12.0,3,,,
2019-11-03,MEDELLIN,2019.0,12.0,12,,,
2019-11-03,META,2019.0,12.0,9,,,
2019-11-03,MITU,2019.0,12.0,1,,,
2019-11-03,MOCOA,2019.0,12.0,1,,,
2019-11-03,MONTERIA,2019.0,12.0,9,,,
2019-11-03,NARIÑO,2019.0,12.0,15,,,
2019-11-03,NEIVA,2019.0,12.0,0,,,
2019-11-03,NORTE SANTANDER,2019.0,12.0,15,,,
2019-11-03,PASTO,2019.0,12.0,5,,,
2019-11-03,PEREIRA,2019.0,12.0,3,,,
2019-11-03,POPAYAN,2019.0,12.0,5,,,
2019-11-03,PUERTO CARREÑO,2019.0,12.0,0,,,
2019-11-03,PUERTO INIRIDA,2019.0,12.0,0,,,
2019-11-03,PUTUMAYO,2019.0,12.0,2,,,
2019-11-03,QUIBDO,2019.0,12.0,6,,,
2019-11-03,QUINDIO,2019.0,12.0,4,,,
2019-11-03,RIOHACHA,2019.0,12.0,11,,,
2019-11-03,RISARALDA,2019.0,12.0,7,,,
2019-11-03,SAN ANDRES,2019.0,12.0,1,,,
2019-11-03,SAN ANDRES CAP,2019.0,12.0,1,,,
2019-11-03,SAN JOSE DEL GUAVIARE,2019.0,12.0,1,,,
2019-11-03,SANTA MARTA,2019.0,12.0,6,,,
2019-11-03,SANTANDER,2019.0,12.0,20,,,
2019-11-03,SINCELEJO,2019.0,12.0,9,,,
2019-11-03,SUCRE,2019.0,12.0,17,,,
2019-11-03,TOLIMA,2019.0,12.0,15,,,
2019-11-03,TUNJA,2019.0,12.0,0,,,
2019-11-03,VALLE DEL CAUCA,2019.0,12.0,47,,,
2019-11-03,VALLEDUPAR,2019.0,12.0,18,,,
2019-11-03,VAUPES,2019.0,12.0,1,,,
2019-11-03,VICHADA,2019.0,12.0,2,,,
2019-11-03,VILLAVICENCIO,2019.0,12.0,4,,,
2019-11-03,YOPAL,2019.0,12.0,1,,,
2019-12-01,AMAZONAS,2019.0,13.0,1,,,
2019-12-01,ANTIOQUIA,2019.0,13.0,65,,,
2019-12-01,ARAUCA,2019.0,13.0,4,,,
2019-12-01,ARAUCA CAP,2019.0,13.0,2,,,
2019-12-01,ARMENIA,2019.0,13.0,0,,,
2019-12-01,ATLANTICO,2019.0,13.0,43,,,
2019-12-01,BARRANQUILLA,2019.0,13.0,19,,,
2019-12-01,BOGOTA DC,2019.0,13.0,85,,,
2019-12-01,BOLIVAR,2019.0,13.0,29,,,
2019-12-01,BOYACA,2019.0,13.0,11,,,
2019-12-01,BUCARAMANGA,2019.0,13.0,3,,,
2019-12-01,CALDAS,2019.0,13.0,15,,,
2019-12-01,CALI,2019.0,13.0,21,,,
2019-12-01,CAQUETA,2019.0,13.0,2,,,
2019-12-01,CARTAGENA,2019.0,13.0,10,,,
2019-12-01,CASANARE,2019.0,13.0,3,,,
2019-12-01,CAUCA,2019.0,13.0,23,,,
2019-12-01,CESAR,2019.0,13.0,20,,,
2019-12-01,CHOCO,2019.0,13.0,10,,,
2019-12-01,COLOMBIA,2019.0,13.0,566,,,
2019-12-01,CORDOBA,2019.0,13.0,23,,,
2019-12-01,CUCUTA,2019.0,13.0,8,,,
2019-12-01,CUNDINAMARCA,2019.0,13.0,14,,,
2019-12-01,FLORENCIA,2019.0,13.0,1,,,
2019-12-01,GUAINIA,2019.0,13.0,0,,,
2019-12-01,GUAVIARE,2019.0,13.0,2,,,
2019-12-01,HUILA,2019.0,13.0,14,,,
2019-12-01,IBAGUE,2019.0,13.0,6,,,
2019-12-01,LA GUAJIRA,2019.0,13.0,23,,,
2019-12-01,LETICIA,2019.0,13.0,1,,,
2019-12-01,MAGDALENA,2019.0,13.0,26,,,
2019-12-01,MANIZALES,2019.0,13.0,5,,,
2019-12-01,MEDELLIN,2019.0,13.0,17,,,
2019-12-01,META,2019.0,13.0,18,,,
2019-12-01,MITU,2019.0,13.0,0,,,
2019-12-01,MOCOA,2019.0,13.0,1,,,
2019-12-01,MONTERIA,2019.0,13.0,6,,,
2019-12-01,NARIÑO,2019.0,13.0,20,,,
2019-12-01,NEIVA,2019.0,13.0,3,,,
2019-12-01,NORTE SANTANDER,2019.0,13.0,25,,,
2019-12-01,PASTO,2019.0,13.0,5,,,
2019-12-01,PEREIRA,2019.0,13.0,4,,,
2019-12-01,POPAYAN,2019.0,13.0,3,,,
2019-12-01,PUERTO CARREÑO,2019.0,13.0,0,,,
2019-12-01,PUERTO INIRIDA,2019.0,13.0,0,,,
2019-12-01,PUTUMAYO,2019.0,13.0,3,,,
2019-12-01,QUIBDO,2019.0,13.0,5,,,
2019-12-01,QUINDIO,2019.0,13.0,4,,,
2019-12-01,RIOHACHA,2019.0,13.0,5,,,
2019-12-01,RISARALDA,2019.0,13.0,7,,,
2019-12-01,SAN ANDRES,2019.0,13.0,0,,,
2019-12-01,SAN ANDRES CAP,2019.0,13.0,0,,,
2019-12-01,SAN JOSE DEL GUAVIARE,2019.0,13.0,1,,,
2019-12-01,SANTA MARTA,2019.0,13.0,4,,,
2019-12-01,SANTANDER,2019.0,13.0,13,,,
2019-12-01,SINCELEJO,2019.0,13.0,3,,,
2019-12-01,SUCRE,2019.0,13.0,13,,,
2019-12-01,TOLIMA,2019.0,13.0,11,,,
2019-12-01,TUNJA,2019.0,13.0,2,,,
2019-12-01,VALLE DEL CAUCA,2019.0,13.0,39,,,
2019-12-01,VALLEDUPAR,2019.0,13.0,13,,,
2019-12-01,VAUPES,2019.0,13.0,0,,,
2019-12-01,VICHADA,2019.0,13.0,0,,,
2019-12-01,VILLAVICENCIO,2019.0,13.0,12,,,
2019-12-01,YOPAL,2019.0,13.0,0,,,
2019-12-29,AMAZONAS,2020.0,1.0,3,2,0.40998636502760677,3.0848191371590485
2019-12-29,ANTIOQUIA,2020.0,1.0,86,77,63.59092366508625,89.48068550528265
2019-12-29,ARAUCA,2020.0,1.0,5,0,0.0,0.0
2019-12-29,ARAUCA CAP,2020.0,1.0,1,0,0.0,0.29360337059022235
2019-12-29,ARMENIA,2020.0,1.0,4,2,0.05490718514331672,4.379376133530461
2019-12-29,ATLANTICO,2020.0,1.0,58,68,58.123248100214624,77.24943293151563
2019-12-29,BARRANQUILLA,2020.0,1.0,36,18,8.887790359696725,26.92560632190596
2019-12-29,BOGOTA DC,2020.0,1.0,91,111,97.00663108281721,125.72409902864304
2019-12-29,BOLIVAR,2020.0,1.0,23,25,20.703877069669183,29.887000364250262
2019-12-29,BOYACA,2020.0,1.0,19,3,0.6012418412127825,5.905428089127092
2019-12-29,BUCARAMANGA,2020.0,1.0,4,1,0.050978842055110496,2.401308279472584
2019-12-29,CALDAS,2020.0,1.0,10,15,11.932489633063984,17.18267491533578
2019-12-29,CALI,2020.0,1.0,23,29,26.877441413371155,30.649783983037356
2019-12-29,CAQUETA,2020.0,1.0,5,3,0.16731674490715553,6.648017016156649
2019-12-29,CARTAGENA,2020.0,1.0,12,16,12.987250991262062,19.678479243472307
