exec_date,index,entity,year,period,total
2020-12-16 12:03:43.551843,311,81000,2020,13,0.0
2020-12-16 12:03:43.551843,312,08000,2015,1,867
2020-12-16 12:03:43.551843,313,08000,2015,2,799
2020-12-16 12:03:43.551843,314,08000,2015,3,764
2020-12-16 12:03:43.551843,315,08000,2015,4,768
2020-12-16 12:03:43.551843,316,08000,2015,5,751
2020-12-16 12:03:43.551843,317,08000,2015,6,756
2020-12-16 12:03:43.551843,318,08000,2015,7,813
2020-12-16 12:03:43.551843,319,08000,2015,8,844
2020-12-16 12:03:43.551843,320,08000,2015,9,872
2020-12-16 12:03:43.551843,321,08000,2015,10,856
2020-12-16 12:03:43.551843,322,08000,2015,11,846
2020-12-16 12:03:43.551843,323,08000,2015,12,834.0
2020-12-16 12:03:43.551843,324,08000,2015,13,1097.0
2020-12-16 12:03:43.551843,325,08000,2016,1,820
2020-12-16 12:03:43.551843,326,08000,2016,2,787
2020-12-16 12:03:43.551843,327,08000,2016,3,728
2020-12-16 12:03:43.551843,328,08000,2016,4,786
2020-12-16 12:03:43.551843,329,08000,2016,5,809
2020-12-16 12:03:43.551843,330,08000,2016,6,915
2020-12-16 12:03:43.551843,331,08000,2016,7,841
2020-12-16 12:03:43.551843,332,08000,2016,8,785
2020-12-16 12:03:43.551843,333,08000,2016,9,822
2020-12-16 12:03:43.551843,334,08000,2016,10,763
2020-12-16 12:03:43.551843,335,08000,2016,11,806
2020-12-16 12:03:43.551843,336,08000,2016,12,836.0
2020-12-16 12:03:43.551843,337,08000,2016,13,903.0
2020-12-16 12:03:43.551843,338,08000,2017,1,852
2020-12-16 12:03:43.551843,339,08000,2017,2,861
2020-12-16 12:03:43.551843,340,08000,2017,3,812
2020-12-16 12:03:43.551843,341,08000,2017,4,825
2020-12-16 12:03:43.551843,342,08000,2017,5,809
2020-12-16 12:03:43.551843,343,08000,2017,6,842
2020-12-16 12:03:43.551843,344,08000,2017,7,811
2020-12-16 12:03:43.551843,345,08000,2017,8,877
2020-12-16 12:03:43.551843,346,08000,2017,9,845
2020-12-16 12:03:43.551843,347,08000,2017,10,837
2020-12-16 12:03:43.551843,348,08000,2017,11,911
2020-12-16 12:03:43.551843,349,08000,2017,12,865.0
2020-12-16 12:03:43.551843,350,08000,2017,13,794.0
2020-12-16 12:03:43.551843,351,08000,2018,1,816
2020-12-16 12:03:43.551843,352,08000,2018,2,869
2020-12-16 12:03:43.551843,353,08000,2018,3,885
2020-12-16 12:03:43.551843,354,08000,2018,4,878
2020-12-16 12:03:43.551843,355,08000,2018,5,857
2020-12-16 12:03:43.551843,356,08000,2018,6,926
2020-12-16 12:03:43.551843,357,08000,2018,7,963
2020-12-16 12:03:43.551843,358,08000,2018,8,893
2020-12-16 12:03:43.551843,359,08000,2018,9,942
2020-12-16 12:03:43.551843,360,08000,2018,10,901
2020-12-16 12:03:43.551843,361,08000,2018,11,860
2020-12-16 12:03:43.551843,362,08000,2018,12,862.0
2020-12-16 12:03:43.551843,363,08000,2018,13,900.0
2020-12-16 12:03:43.551843,364,08000,2019,1,911
2020-12-16 12:03:43.551843,365,08000,2019,2,888
2020-12-16 12:03:43.551843,366,08000,2019,3,896
2020-12-16 12:03:43.551843,367,08000,2019,4,863
2020-12-16 12:03:43.551843,368,08000,2019,5,861
2020-12-16 12:03:43.551843,369,08000,2019,6,925
2020-12-16 12:03:43.551843,370,08000,2019,7,1001
2020-12-16 12:03:43.551843,371,08000,2019,8,1018
2020-12-16 12:03:43.551843,372,08000,2019,9,945
2020-12-16 12:03:43.551843,373,08000,2019,10,942
2020-12-16 12:03:43.551843,374,08000,2019,11,948
2020-12-16 12:03:43.551843,375,08000,2019,12,928.0
2020-12-16 12:03:43.551843,376,08000,2019,13,884.0
