exec_date,index,entity,year,period,total
2020-12-16 16:47:38.421518,90,00000,2016,13,0.2564
2020-12-16 16:47:38.421518,91,00000,2017,1,0.2232
2020-12-16 16:47:38.421518,92,00000,2017,2,0.2597
2020-12-16 16:47:38.421518,93,00000,2017,3,0.2049
2020-12-16 16:47:38.421518,94,00000,2017,4,0.2171
2020-12-16 16:47:38.421518,95,00000,2017,5,0.2698
2020-12-16 16:47:38.421518,96,00000,2017,6,0.3043
2020-12-16 16:47:38.421518,97,00000,2017,7,0.2921
2020-12-16 16:47:38.421518,98,00000,2017,8,0.3287
2020-12-16 16:47:38.421518,99,00000,2017,9,0.4483
2020-12-16 16:47:38.421518,100,00000,2017,10,0.4747
2020-12-16 16:47:38.421518,101,00000,2017,11,0.5336
2020-12-16 16:47:38.421518,102,00000,2017,12,0.5112
2020-12-16 16:47:38.421518,103,00000,2017,13,0.4565
2020-12-16 16:47:38.421518,104,00000,2018,1,0.618
2020-12-16 16:47:38.421518,105,00000,2018,2,0.5679
2020-12-16 16:47:38.421518,106,00000,2018,3,0.5538
2020-12-16 16:47:38.421518,107,00000,2018,4,0.4796
2020-12-16 16:47:38.421518,108,00000,2018,5,0.4515
2020-12-16 16:47:38.421518,109,00000,2018,6,0.3853
2020-12-16 16:47:38.421518,110,00000,2018,7,0.1967
2020-12-16 16:47:38.421518,111,00000,2018,8,0.2087
2020-12-16 16:47:38.421518,112,00000,2018,9,0.2609
2020-12-16 16:47:38.421518,113,00000,2018,10,0.4254
2020-12-16 16:47:38.421518,114,00000,2018,11,0.5277
2020-12-16 16:47:38.421518,115,00000,2018,12,0.5859
2020-12-16 16:47:38.421518,116,00000,2018,13,0.608
2020-12-16 16:47:38.421518,117,00000,2019,1,0.6074
2020-12-16 16:47:38.421518,118,00000,2019,2,0.6849
2020-12-16 16:47:38.421518,119,00000,2019,3,0.6134
2020-12-16 16:47:38.421518,120,00000,2019,4,0.6194
2020-12-16 16:47:38.421518,121,00000,2019,5,0.5995
2020-12-16 16:47:38.421518,122,00000,2019,6,0.6749
2020-12-16 16:47:38.421518,123,00000,2019,7,0.6233
2020-12-16 16:47:38.421518,124,00000,2019,8,0.532
2020-12-16 16:47:38.421518,125,00000,2019,9,0.6273
2020-12-16 16:47:38.421518,126,00000,2019,10,0.5578
2020-12-16 16:47:38.421518,127,00000,2019,11,0.5697
2020-12-16 16:47:38.421518,128,00000,2019,12,0.4725
2020-12-16 16:47:38.421518,129,00000,2019,13,0.4328
2020-12-16 16:47:38.421518,130,00000,2020,1,0.3202
2020-12-16 16:47:38.421518,131,00000,2020,2,0.3771
2020-12-16 16:47:38.421518,132,00000,2020,3,0.1453
2020-12-16 16:47:38.421518,133,00000,2020,4,0.0098
2020-12-16 16:47:38.421518,134,00000,2020,5,0.0
2020-12-16 16:47:38.421518,135,00000,2020,6,0.0
2020-12-16 16:47:38.421518,136,00000,2020,7,0.0
2020-12-16 16:47:38.421518,137,00000,2020,8,0.0
2020-12-16 16:47:38.421518,138,00000,2020,9,0.0
2020-12-16 16:47:38.421518,139,00000,2020,10,0.0
2020-12-16 16:47:38.421518,140,00000,2020,11,0.0
2020-12-16 16:47:38.421518,141,00000,2020,12,0.0
2020-12-16 16:47:38.421518,142,00000,2020,13,0.0
2020-12-16 16:47:38.421518,143,91000,2010,1,0.0
2020-12-16 16:47:38.421518,144,91000,2010,2,0.0
2020-12-16 16:47:38.421518,145,91000,2010,3,0.0
2020-12-16 16:47:38.421518,146,91000,2010,4,0.0
2020-12-16 16:47:38.421518,147,91000,2010,5,0.0
2020-12-16 16:47:38.421518,148,91000,2010,6,0.0
2020-12-16 16:47:38.421518,149,91000,2010,7,0.0
2020-12-16 16:47:38.421518,150,91000,2010,8,0.0
2020-12-16 16:47:38.421518,151,91000,2010,9,0.0
2020-12-16 16:47:38.421518,152,91000,2010,10,0.0
2020-12-16 16:47:38.421518,153,91000,2010,11,0.0
2020-12-16 16:47:38.421518,154,91000,2010,12,0.0
2020-12-16 16:47:38.421518,155,91000,2010,13,0.0
2020-12-16 16:47:38.421518,156,91000,2011,1,0.0
2020-12-16 16:47:38.421518,157,91000,2011,2,0.0
2020-12-16 16:47:38.421518,158,91000,2011,3,0.0
2020-12-16 16:47:38.421518,159,91000,2011,4,0.0
2020-12-16 16:47:38.421518,160,91000,2011,5,1.3725
2020-12-16 16:47:38.421518,161,91000,2011,6,0.0
2020-12-16 16:47:38.421518,162,91000,2011,7,0.0
2020-12-16 16:47:38.421518,163,91000,2011,8,0.0
2020-12-16 16:47:38.421518,164,91000,2011,9,1.3725
