exec_date,index,entity,year,period,total
2020-12-15 09:25:50.657935,90,00000,2016,13,2.5622
2020-12-15 09:25:50.657935,91,00000,2017,1,1.8279
2020-12-15 09:25:50.657935,92,00000,2017,2,2.4385
2020-12-15 09:25:50.657935,93,00000,2017,3,2.4487
2020-12-15 09:25:50.657935,94,00000,2017,4,2.3188
2020-12-15 09:25:50.657935,95,00000,2017,5,2.3391
2020-12-15 09:25:50.657935,96,00000,2017,6,2.4466
2020-12-15 09:25:50.657935,97,00000,2017,7,2.2823
2020-12-15 09:25:50.657935,98,00000,2017,8,2.2904
2020-12-15 09:25:50.657935,99,00000,2017,9,2.2296
2020-12-15 09:25:50.657935,100,00000,2017,10,2.4608
2020-12-15 09:25:50.657935,101,00000,2017,11,2.329
2020-12-15 09:25:50.657935,102,00000,2017,12,2.2133
2020-12-15 09:25:50.657935,103,00000,2017,13,2.6029
2020-12-15 09:25:50.657935,104,00000,2018,1,1.6655
2020-12-15 09:25:50.657935,105,00000,2018,2,2.414
2020-12-15 09:25:50.657935,106,00000,2018,3,2.6187
2020-12-15 09:25:50.657935,107,00000,2018,4,2.1932
2020-12-15 09:25:50.657935,108,00000,2018,5,2.3939
2020-12-15 09:25:50.657935,109,00000,2018,6,2.3076
2020-12-15 09:25:50.657935,110,00000,2018,7,2.1672
2020-12-15 09:25:50.657935,111,00000,2018,8,2.2715
2020-12-15 09:25:50.657935,112,00000,2018,9,2.2414
2020-12-15 09:25:50.657935,113,00000,2018,10,2.3939
2020-12-15 09:25:50.657935,114,00000,2018,11,2.2575
2020-12-15 09:25:50.657935,115,00000,2018,12,2.2595
2020-12-15 09:25:50.657935,116,00000,2018,13,2.5685
2020-12-15 09:25:50.657935,117,00000,2019,1,1.5722
2020-12-15 09:25:50.657935,118,00000,2019,2,2.5092
2020-12-15 09:25:50.657935,119,00000,2019,3,2.3643
2020-12-15 09:25:50.657935,120,00000,2019,4,2.3226
2020-12-15 09:25:50.657935,121,00000,2019,5,2.1578
2020-12-15 09:25:50.657935,122,00000,2019,6,2.3365
2020-12-15 09:25:50.657935,123,00000,2019,7,2.136
2020-12-15 09:25:50.657935,124,00000,2019,8,2.4873
2020-12-15 09:25:50.657935,125,00000,2019,9,2.2928
2020-12-15 09:25:50.657935,126,00000,2019,10,2.529
2020-12-15 09:25:50.657935,127,00000,2019,11,2.2729
2020-12-15 09:25:50.657935,128,00000,2019,12,2.2174
2020-12-15 09:25:50.657935,129,00000,2019,13,2.1578
2020-12-15 09:25:50.657935,130,00000,2020,1,1.6361
