exec_date,index,entity,year,period,total
2020-12-16 11:38:41.992881,276,05000,2020,4,61
2020-12-16 11:38:41.992881,277,05000,2020,5,0.0
2020-12-16 11:38:41.992881,278,05000,2020,6,0.0
2020-12-16 11:38:41.992881,279,05000,2020,7,0.0
2020-12-16 11:38:41.992881,280,05000,2020,8,0.0
2020-12-16 11:38:41.992881,281,05000,2020,9,0.0
2020-12-16 11:38:41.992881,282,05000,2020,10,0.0
2020-12-16 11:38:41.992881,283,05000,2020,11,0.0
2020-12-16 11:38:41.992881,284,05000,2020,12,0.0
2020-12-16 11:38:41.992881,285,05000,2020,13,0.0
2020-12-16 11:38:41.992881,286,08000,2010,1,20
2020-12-16 11:38:41.992881,287,08000,2010,2,16
2020-12-16 11:38:41.992881,288,08000,2010,3,17
2020-12-16 11:38:41.992881,289,08000,2010,4,17
2020-12-16 11:38:41.992881,290,08000,2010,5,14.0
2020-12-16 11:38:41.992881,291,08000,2010,6,8.0
2020-12-16 11:38:41.992881,292,08000,2010,7,14.0
2020-12-16 11:38:41.992881,293,08000,2010,8,20.0
2020-12-16 11:38:41.992881,294,08000,2010,9,8.0
2020-12-16 11:38:41.992881,295,08000,2010,10,17.0
2020-12-16 11:38:41.992881,296,08000,2010,11,12.0
2020-12-16 11:38:41.992881,297,08000,2010,12,7.0
2020-12-16 11:38:41.992881,298,08000,2010,13,17.0
2020-12-16 11:38:41.992881,299,08000,2011,1,19
2020-12-16 11:38:41.992881,300,08000,2011,2,27
2020-12-16 11:38:41.992881,301,08000,2011,3,22
2020-12-16 11:38:41.992881,302,08000,2011,4,34
2020-12-16 11:38:41.992881,303,08000,2011,5,24.0
2020-12-16 11:38:41.992881,304,08000,2011,6,19.0
2020-12-16 11:38:41.992881,305,08000,2011,7,18.0
2020-12-16 11:38:41.992881,306,08000,2011,8,20.0
2020-12-16 11:38:41.992881,307,08000,2011,9,30.0
2020-12-16 11:38:41.992881,308,08000,2011,10,28.0
2020-12-16 11:38:41.992881,309,08000,2011,11,27.0
2020-12-16 11:38:41.992881,310,08000,2011,12,26.0
2020-12-16 11:38:41.992881,311,08000,2011,13,34.0
2020-12-16 11:38:41.992881,312,08000,2012,1,22
2020-12-16 11:38:41.992881,313,08000,2012,2,23
2020-12-16 11:38:41.992881,314,08000,2012,3,16
2020-12-16 11:38:41.992881,315,08000,2012,4,15
2020-12-16 11:38:41.992881,316,08000,2012,5,27.0
2020-12-16 11:38:41.992881,317,08000,2012,6,23.0
2020-12-16 11:38:41.992881,318,08000,2012,7,38.0
2020-12-16 11:38:41.992881,319,08000,2012,8,29.0
2020-12-16 11:38:41.992881,320,08000,2012,9,29.0
2020-12-16 11:38:41.992881,321,08000,2012,10,32.0
2020-12-16 11:38:41.992881,322,08000,2012,11,19.0
2020-12-16 11:38:41.992881,323,08000,2012,12,21.0
2020-12-16 11:38:41.992881,324,08000,2012,13,26.0
2020-12-16 11:38:41.992881,325,08000,2013,1,30
2020-12-16 11:38:41.992881,326,08000,2013,2,41
2020-12-16 11:38:41.992881,327,08000,2013,3,24
2020-12-16 11:38:41.992881,328,08000,2013,4,35
2020-12-16 11:38:41.992881,329,08000,2013,5,34.0
2020-12-16 11:38:41.992881,330,08000,2013,6,29.0
2020-12-16 11:38:41.992881,331,08000,2013,7,33.0
2020-12-16 11:38:41.992881,332,08000,2013,8,35.0
2020-12-16 11:38:41.992881,333,08000,2013,9,34.0
2020-12-16 11:38:41.992881,334,08000,2013,10,27.0
2020-12-16 11:38:41.992881,335,08000,2013,11,32.0
2020-12-16 11:38:41.992881,336,08000,2013,12,31.0
2020-12-16 11:38:41.992881,337,08000,2013,13,28.0
2020-12-16 11:38:41.992881,338,08000,2014,1,32
2020-12-16 11:38:41.992881,339,08000,2014,2,31
2020-12-16 11:38:41.992881,340,08000,2014,3,36
2020-12-16 11:38:41.992881,341,08000,2014,4,34
2020-12-16 11:38:41.992881,342,08000,2014,5,35.0
2020-12-16 11:38:41.992881,343,08000,2014,6,44.0
2020-12-16 11:38:41.992881,344,08000,2014,7,27.0
2020-12-16 11:38:41.992881,345,08000,2014,8,45.0
2020-12-16 11:38:41.992881,346,08000,2014,9,40.0
2020-12-16 11:38:41.992881,347,08000,2014,10,47.0
2020-12-16 11:38:41.992881,348,08000,2014,11,42.0
2020-12-16 11:38:41.992881,349,08000,2014,12,29.0
2020-12-16 11:38:41.992881,350,08000,2014,13,37.0
2020-12-16 11:38:41.992881,351,08000,2015,1,36
2020-12-16 11:38:41.992881,352,08000,2015,2,47
2020-12-16 11:38:41.992881,353,08000,2015,3,49
2020-12-16 11:38:41.992881,354,08000,2015,4,44
2020-12-16 11:38:41.992881,355,08000,2015,5,41.0
2020-12-16 11:38:41.992881,356,08000,2015,6,36.0
2020-12-16 11:38:41.992881,357,08000,2015,7,43.0
2020-12-16 11:38:41.992881,358,08000,2015,8,46.0
2020-12-16 11:38:41.992881,359,08000,2015,9,48.0
2020-12-16 11:38:41.992881,360,08000,2015,10,33.0
2020-12-16 11:38:41.992881,361,08000,2015,11,45.0
2020-12-16 11:38:41.992881,362,08000,2015,12,34.0
2020-12-16 11:38:41.992881,363,08000,2015,13,30.0
2020-12-16 11:38:41.992881,364,08000,2016,1,46
2020-12-16 11:38:41.992881,365,08000,2016,2,48
2020-12-16 11:38:41.992881,366,08000,2016,3,38
2020-12-16 11:38:41.992881,367,08000,2016,4,53
2020-12-16 11:38:41.992881,368,08000,2016,5,42.0
2020-12-16 11:38:41.992881,369,08000,2016,6,40.0
2020-12-16 11:38:41.992881,370,08000,2016,7,49.0
2020-12-16 11:38:41.992881,371,08000,2016,8,56.0
2020-12-16 11:38:41.992881,372,08000,2016,9,59.0
2020-12-16 11:38:41.992881,373,08000,2016,10,65.0
2020-12-16 11:38:41.992881,374,08000,2016,11,49.0
2020-12-16 11:38:41.992881,375,08000,2016,12,53.0
2020-12-16 11:38:41.992881,376,08000,2016,13,43.0
2020-12-16 11:38:41.992881,377,08000,2017,1,42
2020-12-16 11:38:41.992881,378,08000,2017,2,52
2020-12-16 11:38:41.992881,379,08000,2017,3,42
2020-12-16 11:38:41.992881,380,08000,2017,4,52
2020-12-16 11:38:41.992881,381,08000,2017,5,49.0
2020-12-16 11:38:41.992881,382,08000,2017,6,35.0
2020-12-16 11:38:41.992881,383,08000,2017,7,52.0
2020-12-16 11:38:41.992881,384,08000,2017,8,57.0
2020-12-16 11:38:41.992881,385,08000,2017,9,50.0
2020-12-16 11:38:41.992881,386,08000,2017,10,72.0
2020-12-16 11:38:41.992881,387,08000,2017,11,72.0
2020-12-16 11:38:41.992881,388,08000,2017,12,59.0
2020-12-16 11:38:41.992881,389,08000,2017,13,57.0
2020-12-16 11:38:41.992881,390,08000,2018,1,48
2020-12-16 11:38:41.992881,391,08000,2018,2,49
2020-12-16 11:38:41.992881,392,08000,2018,3,50
2020-12-16 11:38:41.992881,393,08000,2018,4,57
2020-12-16 11:38:41.992881,394,08000,2018,5,40.0
2020-12-16 11:38:41.992881,395,08000,2018,6,50.0
2020-12-16 11:38:41.992881,396,08000,2018,7,59.0
2020-12-16 11:38:41.992881,397,08000,2018,8,57.0
2020-12-16 11:38:41.992881,398,08000,2018,9,53.0
2020-12-16 11:38:41.992881,399,08000,2018,10,68.0
2020-12-16 11:38:41.992881,400,08000,2018,11,65.0
2020-12-16 11:38:41.992881,401,08000,2018,12,47.0
2020-12-16 11:38:41.992881,402,08000,2018,13,61.0
2020-12-16 11:38:41.992881,403,08000,2019,1,51
2020-12-16 11:38:41.992881,404,08000,2019,2,38
