date,entity,year,month,week,period,value
5/21/2017,GUAVIARE,2017,5,21,6,0
5/28/2017,GUAVIARE,2017,5,22,6,1
6/4/2017,GUAVIARE,2017,6,23,6,0
6/11/2017,GUAVIARE,2017,6,24,6,0
6/18/2017,GUAVIARE,2017,6,25,7,0
6/25/2017,GUAVIARE,2017,6,26,7,0
7/2/2017,GUAVIARE,2017,7,27,7,0
7/9/2017,GUAVIARE,2017,7,28,7,1
7/16/2017,GUAVIARE,2017,7,29,8,1
7/23/2017,GUAVIARE,2017,7,30,8,0
7/30/2017,GUAVIARE,2017,7,31,8,0
8/6/2017,GUAVIARE,2017,8,32,8,0
8/13/2017,GUAVIARE,2017,8,33,9,0
8/20/2017,GUAVIARE,2017,8,34,9,0
8/27/2017,GUAVIARE,2017,8,35,9,0
9/3/2017,GUAVIARE,2017,9,36,9,0
9/10/2017,GUAVIARE,2017,9,37,10,0
9/17/2017,GUAVIARE,2017,9,38,10,0
9/24/2017,GUAVIARE,2017,9,39,10,0
10/1/2017,GUAVIARE,2017,10,40,10,0
10/8/2017,GUAVIARE,2017,10,41,11,0
10/15/2017,GUAVIARE,2017,10,42,11,0
10/22/2017,GUAVIARE,2017,10,43,11,0
10/29/2017,GUAVIARE,2017,10,44,11,1
11/5/2017,GUAVIARE,2017,11,45,12,0
11/12/2017,GUAVIARE,2017,11,46,12,0
11/19/2017,GUAVIARE,2017,11,47,12,1
11/26/2017,GUAVIARE,2017,11,48,12,0
12/3/2017,GUAVIARE,2017,12,49,13,0
12/10/2017,GUAVIARE,2017,12,50,13,0
12/17/2017,GUAVIARE,2017,12,51,13,0
12/24/2017,GUAVIARE,2017,12,52,13,0
12/31/2017,GUAVIARE,2018,1,1,1,0
1/7/2018,GUAVIARE,2018,1,2,1,0
1/14/2018,GUAVIARE,2018,1,3,1,0
1/21/2018,GUAVIARE,2018,1,4,1,1
1/28/2018,GUAVIARE,2018,1,5,2,0
2/4/2018,GUAVIARE,2018,2,6,2,0
2/11/2018,GUAVIARE,2018,2,7,2,0
2/18/2018,GUAVIARE,2018,2,8,2,1
2/25/2018,GUAVIARE,2018,2,9,3,1
3/4/2018,GUAVIARE,2018,3,10,3,0
3/11/2018,GUAVIARE,2018,3,11,3,0
3/18/2018,GUAVIARE,2018,3,12,3,0
3/25/2018,GUAVIARE,2018,3,13,4,0
4/1/2018,GUAVIARE,2018,4,14,4,0
4/8/2018,GUAVIARE,2018,4,15,4,0
4/15/2018,GUAVIARE,2018,4,16,4,0
4/22/2018,GUAVIARE,2018,4,17,5,0
4/29/2018,GUAVIARE,2018,4,18,5,0
5/6/2018,GUAVIARE,2018,5,19,5,0
5/13/2018,GUAVIARE,2018,5,20,5,1
5/20/2018,GUAVIARE,2018,5,21,6,0
5/27/2018,GUAVIARE,2018,5,22,6,1
6/3/2018,GUAVIARE,2018,6,23,6,0
6/10/2018,GUAVIARE,2018,6,24,6,0
6/17/2018,GUAVIARE,2018,6,25,7,0
6/24/2018,GUAVIARE,2018,6,26,7,0
7/1/2018,GUAVIARE,2018,7,27,7,1
7/8/2018,GUAVIARE,2018,7,28,7,0
7/15/2018,GUAVIARE,2018,7,29,8,0
7/22/2018,GUAVIARE,2018,7,30,8,0
7/29/2018,GUAVIARE,2018,7,31,8,0
8/5/2018,GUAVIARE,2018,8,32,8,0
8/12/2018,GUAVIARE,2018,8,33,9,1
8/19/2018,GUAVIARE,2018,8,34,9,0
8/26/2018,GUAVIARE,2018,8,35,9,1
9/2/2018,GUAVIARE,2018,9,36,9,0
9/9/2018,GUAVIARE,2018,9,37,10,0
9/16/2018,GUAVIARE,2018,9,38,10,0
9/23/2018,GUAVIARE,2018,9,39,10,0
9/30/2018,GUAVIARE,2018,9,40,10,1
10/7/2018,GUAVIARE,2018,10,41,11,0
10/14/2018,GUAVIARE,2018,10,42,11,0
10/21/2018,GUAVIARE,2018,10,43,11,1
10/28/2018,GUAVIARE,2018,10,44,11,0
11/4/2018,GUAVIARE,2018,11,45,12,0
11/11/2018,GUAVIARE,2018,11,46,12,0
11/18/2018,GUAVIARE,2018,11,47,12,1
11/25/2018,GUAVIARE,2018,11,48,12,0
12/2/2018,GUAVIARE,2018,12,49,13,0
12/9/2018,GUAVIARE,2018,12,50,13,0
12/16/2018,GUAVIARE,2018,12,51,13,0
12/23/2018,GUAVIARE,2018,12,52,13,0
12/30/2018,GUAVIARE,2019,1,1,1,0
1/6/2019,GUAVIARE,2019,1,2,1,0
1/13/2019,GUAVIARE,2019,1,3,1,0
1/20/2019,GUAVIARE,2019,1,4,1,0
1/27/2019,GUAVIARE,2019,1,5,2,2
2/3/2019,GUAVIARE,2019,2,6,2,0
2/10/2019,GUAVIARE,2019,2,7,2,0
2/17/2019,GUAVIARE,2019,2,8,2,0
2/24/2019,GUAVIARE,2019,2,9,3,0
3/3/2019,GUAVIARE,2019,3,10,3,1
3/10/2019,GUAVIARE,2019,3,11,3,1
3/17/2019,GUAVIARE,2019,3,12,3,0
3/24/2019,GUAVIARE,2019,3,13,4,1
3/31/2019,GUAVIARE,2019,3,14,4,0
4/7/2019,GUAVIARE,2019,4,15,4,0
4/14/2019,GUAVIARE,2019,4,16,4,1
4/21/2019,GUAVIARE,2019,4,17,5,1
4/28/2019,GUAVIARE,2019,4,18,5,0
5/5/2019,GUAVIARE,2019,5,19,5,0
5/12/2019,GUAVIARE,2019,5,20,5,1
5/19/2019,GUAVIARE,2019,5,21,6,1
5/26/2019,GUAVIARE,2019,5,22,6,0
6/2/2019,GUAVIARE,2019,6,23,6,1
6/9/2019,GUAVIARE,2019,6,24,6,0
6/16/2019,GUAVIARE,2019,6,25,7,1
6/23/2019,GUAVIARE,2019,6,26,7,0
6/30/2019,GUAVIARE,2019,6,27,7,0
7/7/2019,GUAVIARE,2019,7,28,7,0
7/14/2019,GUAVIARE,2019,7,29,8,1
7/21/2019,GUAVIARE,2019,7,30,8,0
7/28/2019,GUAVIARE,2019,7,31,8,1
8/4/2019,GUAVIARE,2019,8,32,8,0
8/11/2019,GUAVIARE,2019,8,33,9,1
8/18/2019,GUAVIARE,2019,8,34,9,1
8/25/2019,GUAVIARE,2019,8,35,9,0
9/1/2019,GUAVIARE,2019,9,36,9,2
9/8/2019,GUAVIARE,2019,9,37,10,0
9/15/2019,GUAVIARE,2019,9,38,10,1
9/22/2019,GUAVIARE,2019,9,39,10,0
9/29/2019,GUAVIARE,2019,9,40,10,0
10/6/2019,GUAVIARE,2019,10,41,11,1
10/13/2019,GUAVIARE,2019,10,42,11,0
10/20/2019,GUAVIARE,2019,10,43,11,1
10/27/2019,GUAVIARE,2019,10,44,11,0
11/3/2019,GUAVIARE,2019,11,45,12,0
11/10/2019,GUAVIARE,2019,11,46,12,0
11/17/2019,GUAVIARE,2019,11,47,12,0
11/24/2019,GUAVIARE,2019,11,48,12,0
12/1/2019,GUAVIARE,2019,12,49,13,0
12/8/2019,GUAVIARE,2019,12,50,13,1
12/15/2019,GUAVIARE,2019,12,51,13,0
12/22/2019,GUAVIARE,2019,12,52,13,1
12/29/2019,GUAVIARE,2020,1,1,1,0
1/5/2020,GUAVIARE,2020,1,2,1,0
1/12/2020,GUAVIARE,2020,1,3,1,0
1/19/2020,GUAVIARE,2020,1,4,1,1
1/26/2020,GUAVIARE,2020,1,5,2,0
2/2/2020,GUAVIARE,2020,2,6,2,0
2/9/2020,GUAVIARE,2020,2,7,2,0
2/16/2020,GUAVIARE,2020,2,8,2,1
2/23/2020,GUAVIARE,2020,2,9,3,1
3/1/2020,GUAVIARE,2020,3,10,3,0
3/8/2020,GUAVIARE,2020,3,11,3,0
3/15/2020,GUAVIARE,2020,3,12,3,0
3/22/2020,GUAVIARE,2020,3,13,4,0
3/29/2020,GUAVIARE,2020,3,14,4,0
4/5/2020,GUAVIARE,2020,4,15,4,0
4/12/2020,GUAVIARE,2020,4,16,4,0
1/1/2017,HUILA,2017,1,1,1,16
1/8/2017,HUILA,2017,1,2,1,24
1/15/2017,HUILA,2017,1,3,1,11
1/22/2017,HUILA,2017,1,4,1,14
1/29/2017,HUILA,2017,1,5,2,21
2/5/2017,HUILA,2017,2,6,2,17
2/12/2017,HUILA,2017,2,7,2,18
2/19/2017,HUILA,2017,2,8,2,18
2/26/2017,HUILA,2017,2,9,3,22
3/5/2017,HUILA,2017,3,10,3,18
3/12/2017,HUILA,2017,3,11,3,14
3/19/2017,HUILA,2017,3,12,3,12
3/26/2017,HUILA,2017,3,13,4,19
4/2/2017,HUILA,2017,4,14,4,12
4/9/2017,HUILA,2017,4,15,4,30
4/16/2017,HUILA,2017,4,16,4,13
4/23/2017,HUILA,2017,4,17,5,9
4/30/2017,HUILA,2017,4,18,5,30
5/7/2017,HUILA,2017,5,19,5,15
5/14/2017,HUILA,2017,5,20,5,17
5/21/2017,HUILA,2017,5,21,6,26
5/28/2017,HUILA,2017,5,22,6,18
6/4/2017,HUILA,2017,6,23,6,14
6/11/2017,HUILA,2017,6,24,6,18
6/18/2017,HUILA,2017,6,25,7,19
6/25/2017,HUILA,2017,6,26,7,20
7/2/2017,HUILA,2017,7,27,7,25
7/9/2017,HUILA,2017,7,28,7,25
7/16/2017,HUILA,2017,7,29,8,24
7/23/2017,HUILA,2017,7,30,8,21
7/30/2017,HUILA,2017,7,31,8,17
8/6/2017,HUILA,2017,8,32,8,16
8/13/2017,HUILA,2017,8,33,9,18
8/20/2017,HUILA,2017,8,34,9,24
8/27/2017,HUILA,2017,8,35,9,20
9/3/2017,HUILA,2017,9,36,9,20
9/10/2017,HUILA,2017,9,37,10,9
9/17/2017,HUILA,2017,9,38,10,24
9/24/2017,HUILA,2017,9,39,10,20
10/1/2017,HUILA,2017,10,40,10,15
10/8/2017,HUILA,2017,10,41,11,20
10/15/2017,HUILA,2017,10,42,11,23
10/22/2017,HUILA,2017,10,43,11,31
10/29/2017,HUILA,2017,10,44,11,22
11/5/2017,HUILA,2017,11,45,12,8
11/12/2017,HUILA,2017,11,46,12,18
11/19/2017,HUILA,2017,11,47,12,19
11/26/2017,HUILA,2017,11,48,12,12
12/3/2017,HUILA,2017,12,49,13,13
12/10/2017,HUILA,2017,12,50,13,21
12/17/2017,HUILA,2017,12,51,13,23
12/24/2017,HUILA,2017,12,52,13,10
12/31/2017,HUILA,2018,1,1,1,24
1/7/2018,HUILA,2018,1,2,1,30
1/14/2018,HUILA,2018,1,3,1,20
1/21/2018,HUILA,2018,1,4,1,17
1/28/2018,HUILA,2018,1,5,2,18
2/4/2018,HUILA,2018,2,6,2,24
2/11/2018,HUILA,2018,2,7,2,14
2/18/2018,HUILA,2018,2,8,2,22
2/25/2018,HUILA,2018,2,9,3,25
3/4/2018,HUILA,2018,3,10,3,15
3/11/2018,HUILA,2018,3,11,3,18
3/18/2018,HUILA,2018,3,12,3,18
3/25/2018,HUILA,2018,3,13,4,12
4/1/2018,HUILA,2018,4,14,4,20
4/8/2018,HUILA,2018,4,15,4,13
4/15/2018,HUILA,2018,4,16,4,9
4/22/2018,HUILA,2018,4,17,5,11
4/29/2018,HUILA,2018,4,18,5,19
5/6/2018,HUILA,2018,5,19,5,11
5/13/2018,HUILA,2018,5,20,5,20
5/20/2018,HUILA,2018,5,21,6,17
5/27/2018,HUILA,2018,5,22,6,9
6/3/2018,HUILA,2018,6,23,6,16
6/10/2018,HUILA,2018,6,24,6,16
6/17/2018,HUILA,2018,6,25,7,14
6/24/2018,HUILA,2018,6,26,7,7
7/1/2018,HUILA,2018,7,27,7,14
7/8/2018,HUILA,2018,7,28,7,17
7/15/2018,HUILA,2018,7,29,8,18
7/22/2018,HUILA,2018,7,30,8,15
7/29/2018,HUILA,2018,7,31,8,12
8/5/2018,HUILA,2018,8,32,8,10
8/12/2018,HUILA,2018,8,33,9,16
8/19/2018,HUILA,2018,8,34,9,10
8/26/2018,HUILA,2018,8,35,9,18
9/2/2018,HUILA,2018,9,36,9,11
9/9/2018,HUILA,2018,9,37,10,20
9/16/2018,HUILA,2018,9,38,10,14
9/23/2018,HUILA,2018,9,39,10,9
9/30/2018,HUILA,2018,9,40,10,17
10/7/2018,HUILA,2018,10,41,11,24
10/14/2018,HUILA,2018,10,42,11,15
10/21/2018,HUILA,2018,10,43,11,14
10/28/2018,HUILA,2018,10,44,11,15
11/4/2018,HUILA,2018,11,45,12,9
11/11/2018,HUILA,2018,11,46,12,17
11/18/2018,HUILA,2018,11,47,12,18
11/25/2018,HUILA,2018,11,48,12,11
12/2/2018,HUILA,2018,12,49,13,14
12/9/2018,HUILA,2018,12,50,13,9
12/16/2018,HUILA,2018,12,51,13,12
12/23/2018,HUILA,2018,12,52,13,11
12/30/2018,HUILA,2019,1,1,1,10
1/6/2019,HUILA,2019,1,2,1,17
1/13/2019,HUILA,2019,1,3,1,17
1/20/2019,HUILA,2019,1,4,1,12
1/27/2019,HUILA,2019,1,5,2,9
2/3/2019,HUILA,2019,2,6,2,17
2/10/2019,HUILA,2019,2,7,2,16
2/17/2019,HUILA,2019,2,8,2,19
2/24/2019,HUILA,2019,2,9,3,13
3/3/2019,HUILA,2019,3,10,3,20
3/10/2019,HUILA,2019,3,11,3,11
3/17/2019,HUILA,2019,3,12,3,11
3/24/2019,HUILA,2019,3,13,4,12
3/31/2019,HUILA,2019,3,14,4,14
4/7/2019,HUILA,2019,4,15,4,9
4/14/2019,HUILA,2019,4,16,4,12
4/21/2019,HUILA,2019,4,17,5,10
4/28/2019,HUILA,2019,4,18,5,20
5/5/2019,HUILA,2019,5,19,5,11
5/12/2019,HUILA,2019,5,20,5,15
5/19/2019,HUILA,2019,5,21,6,14
5/26/2019,HUILA,2019,5,22,6,25
6/2/2019,HUILA,2019,6,23,6,16
6/9/2019,HUILA,2019,6,24,6,21
6/16/2019,HUILA,2019,6,25,7,9
6/23/2019,HUILA,2019,6,26,7,11
6/30/2019,HUILA,2019,6,27,7,14
7/7/2019,HUILA,2019,7,28,7,21
7/14/2019,HUILA,2019,7,29,8,12
7/21/2019,HUILA,2019,7,30,8,9
7/28/2019,HUILA,2019,7,31,8,18
8/4/2019,HUILA,2019,8,32,8,15
8/11/2019,HUILA,2019,8,33,9,15
8/18/2019,HUILA,2019,8,34,9,13
8/25/2019,HUILA,2019,8,35,9,23
9/1/2019,HUILA,2019,9,36,9,17
9/8/2019,HUILA,2019,9,37,10,12
9/15/2019,HUILA,2019,9,38,10,22
9/22/2019,HUILA,2019,9,39,10,13
9/29/2019,HUILA,2019,9,40,10,26
10/6/2019,HUILA,2019,10,41,11,27
10/13/2019,HUILA,2019,10,42,11,13
10/20/2019,HUILA,2019,10,43,11,27
10/27/2019,HUILA,2019,10,44,11,23
11/3/2019,HUILA,2019,11,45,12,15
11/10/2019,HUILA,2019,11,46,12,19
11/17/2019,HUILA,2019,11,47,12,21
11/24/2019,HUILA,2019,11,48,12,31
12/1/2019,HUILA,2019,12,49,13,31
12/8/2019,HUILA,2019,12,50,13,24
12/15/2019,HUILA,2019,12,51,13,19
12/22/2019,HUILA,2019,12,52,13,14
12/29/2019,HUILA,2020,1,1,1,9
1/5/2020,HUILA,2020,1,2,1,11
1/12/2020,HUILA,2020,1,3,1,18
1/19/2020,HUILA,2020,1,4,1,21
1/26/2020,HUILA,2020,1,5,2,14
2/2/2020,HUILA,2020,2,6,2,18
2/9/2020,HUILA,2020,2,7,2,21
2/16/2020,HUILA,2020,2,8,2,13
2/23/2020,HUILA,2020,2,9,3,22
3/1/2020,HUILA,2020,3,10,3,21
3/8/2020,HUILA,2020,3,11,3,10
3/15/2020,HUILA,2020,3,12,3,20
3/22/2020,HUILA,2020,3,13,4,17
3/29/2020,HUILA,2020,3,14,4,9
4/5/2020,HUILA,2020,4,15,4,13
4/12/2020,HUILA,2020,4,16,4,15
1/1/2017,LA GUAJIRA,2017,1,1,1,1
1/8/2017,LA GUAJIRA,2017,1,2,1,10
1/15/2017,LA GUAJIRA,2017,1,3,1,8
1/22/2017,LA GUAJIRA,2017,1,4,1,12
1/29/2017,LA GUAJIRA,2017,1,5,2,12
2/5/2017,LA GUAJIRA,2017,2,6,2,13
2/12/2017,LA GUAJIRA,2017,2,7,2,10
2/19/2017,LA GUAJIRA,2017,2,8,2,14
2/26/2017,LA GUAJIRA,2017,2,9,3,6
3/5/2017,LA GUAJIRA,2017,3,10,3,14
3/12/2017,LA GUAJIRA,2017,3,11,3,9
3/19/2017,LA GUAJIRA,2017,3,12,3,11
3/26/2017,LA GUAJIRA,2017,3,13,4,6
4/2/2017,LA GUAJIRA,2017,4,14,4,11
4/9/2017,LA GUAJIRA,2017,4,15,4,11
4/16/2017,LA GUAJIRA,2017,4,16,4,21
4/23/2017,LA GUAJIRA,2017,4,17,5,17
4/30/2017,LA GUAJIRA,2017,4,18,5,8
5/7/2017,LA GUAJIRA,2017,5,19,5,15
5/14/2017,LA GUAJIRA,2017,5,20,5,13
5/21/2017,LA GUAJIRA,2017,5,21,6,10
5/28/2017,LA GUAJIRA,2017,5,22,6,10
6/4/2017,LA GUAJIRA,2017,6,23,6,14
6/11/2017,LA GUAJIRA,2017,6,24,6,7
6/18/2017,LA GUAJIRA,2017,6,25,7,12
6/25/2017,LA GUAJIRA,2017,6,26,7,11
7/2/2017,LA GUAJIRA,2017,7,27,7,15
7/9/2017,LA GUAJIRA,2017,7,28,7,12
7/16/2017,LA GUAJIRA,2017,7,29,8,13
7/23/2017,LA GUAJIRA,2017,7,30,8,18
7/30/2017,LA GUAJIRA,2017,7,31,8,22
8/6/2017,LA GUAJIRA,2017,8,32,8,11
8/13/2017,LA GUAJIRA,2017,8,33,9,9
8/20/2017,LA GUAJIRA,2017,8,34,9,21
8/27/2017,LA GUAJIRA,2017,8,35,9,18
9/3/2017,LA GUAJIRA,2017,9,36,9,12
9/10/2017,LA GUAJIRA,2017,9,37,10,10
9/17/2017,LA GUAJIRA,2017,9,38,10,23
9/24/2017,LA GUAJIRA,2017,9,39,10,21
10/1/2017,LA GUAJIRA,2017,10,40,10,12
10/8/2017,LA GUAJIRA,2017,10,41,11,20
10/15/2017,LA GUAJIRA,2017,10,42,11,20
10/22/2017,LA GUAJIRA,2017,10,43,11,24
10/29/2017,LA GUAJIRA,2017,10,44,11,21
11/5/2017,LA GUAJIRA,2017,11,45,12,8
11/12/2017,LA GUAJIRA,2017,11,46,12,11
11/19/2017,LA GUAJIRA,2017,11,47,12,11
11/26/2017,LA GUAJIRA,2017,11,48,12,22
12/3/2017,LA GUAJIRA,2017,12,49,13,14
12/10/2017,LA GUAJIRA,2017,12,50,13,24
12/17/2017,LA GUAJIRA,2017,12,51,13,20
12/24/2017,LA GUAJIRA,2017,12,52,13,12
12/31/2017,LA GUAJIRA,2018,1,1,1,12
1/7/2018,LA GUAJIRA,2018,1,2,1,19
1/14/2018,LA GUAJIRA,2018,1,3,1,18
1/21/2018,LA GUAJIRA,2018,1,4,1,16
1/28/2018,LA GUAJIRA,2018,1,5,2,12
2/4/2018,LA GUAJIRA,2018,2,6,2,19
2/11/2018,LA GUAJIRA,2018,2,7,2,17
2/18/2018,LA GUAJIRA,2018,2,8,2,17
2/25/2018,LA GUAJIRA,2018,2,9,3,16
3/4/2018,LA GUAJIRA,2018,3,10,3,15
3/11/2018,LA GUAJIRA,2018,3,11,3,6
3/18/2018,LA GUAJIRA,2018,3,12,3,18
3/25/2018,LA GUAJIRA,2018,3,13,4,7
4/1/2018,LA GUAJIRA,2018,4,14,4,10
4/8/2018,LA GUAJIRA,2018,4,15,4,14
4/15/2018,LA GUAJIRA,2018,4,16,4,9
4/22/2018,LA GUAJIRA,2018,4,17,5,22
4/29/2018,LA GUAJIRA,2018,4,18,5,9
5/6/2018,LA GUAJIRA,2018,5,19,5,9
5/13/2018,LA GUAJIRA,2018,5,20,5,8
5/20/2018,LA GUAJIRA,2018,5,21,6,13
5/27/2018,LA GUAJIRA,2018,5,22,6,11
6/3/2018,LA GUAJIRA,2018,6,23,6,11
6/10/2018,LA GUAJIRA,2018,6,24,6,15
6/17/2018,LA GUAJIRA,2018,6,25,7,12
6/24/2018,LA GUAJIRA,2018,6,26,7,14
7/1/2018,LA GUAJIRA,2018,7,27,7,17
7/8/2018,LA GUAJIRA,2018,7,28,7,13
7/15/2018,LA GUAJIRA,2018,7,29,8,16
7/22/2018,LA GUAJIRA,2018,7,30,8,26
7/29/2018,LA GUAJIRA,2018,7,31,8,12
8/5/2018,LA GUAJIRA,2018,8,32,8,17
8/12/2018,LA GUAJIRA,2018,8,33,9,14
8/19/2018,LA GUAJIRA,2018,8,34,9,14
8/26/2018,LA GUAJIRA,2018,8,35,9,24
9/2/2018,LA GUAJIRA,2018,9,36,9,15
9/9/2018,LA GUAJIRA,2018,9,37,10,19
9/16/2018,LA GUAJIRA,2018,9,38,10,23
9/23/2018,LA GUAJIRA,2018,9,39,10,16
9/30/2018,LA GUAJIRA,2018,9,40,10,18
10/7/2018,LA GUAJIRA,2018,10,41,11,22
10/14/2018,LA GUAJIRA,2018,10,42,11,12
10/21/2018,LA GUAJIRA,2018,10,43,11,13
10/28/2018,LA GUAJIRA,2018,10,44,11,14
11/4/2018,LA GUAJIRA,2018,11,45,12,20
11/11/2018,LA GUAJIRA,2018,11,46,12,11
11/18/2018,LA GUAJIRA,2018,11,47,12,19
11/25/2018,LA GUAJIRA,2018,11,48,12,23
12/2/2018,LA GUAJIRA,2018,12,49,13,23
12/9/2018,LA GUAJIRA,2018,12,50,13,17
12/16/2018,LA GUAJIRA,2018,12,51,13,14
12/23/2018,LA GUAJIRA,2018,12,52,13,16
12/30/2018,LA GUAJIRA,2019,1,1,1,9
1/6/2019,LA GUAJIRA,2019,1,2,1,11
1/13/2019,LA GUAJIRA,2019,1,3,1,20
1/20/2019,LA GUAJIRA,2019,1,4,1,16
1/27/2019,LA GUAJIRA,2019,1,5,2,22
2/3/2019,LA GUAJIRA,2019,2,6,2,21
2/10/2019,LA GUAJIRA,2019,2,7,2,21
2/17/2019,LA GUAJIRA,2019,2,8,2,27
2/24/2019,LA GUAJIRA,2019,2,9,3,16
3/3/2019,LA GUAJIRA,2019,3,10,3,16
3/10/2019,LA GUAJIRA,2019,3,11,3,7
3/17/2019,LA GUAJIRA,2019,3,12,3,17
3/24/2019,LA GUAJIRA,2019,3,13,4,23
3/31/2019,LA GUAJIRA,2019,3,14,4,16
4/7/2019,LA GUAJIRA,2019,4,15,4,14
4/14/2019,LA GUAJIRA,2019,4,16,4,11
4/21/2019,LA GUAJIRA,2019,4,17,5,10
4/28/2019,LA GUAJIRA,2019,4,18,5,13
5/5/2019,LA GUAJIRA,2019,5,19,5,17
5/12/2019,LA GUAJIRA,2019,5,20,5,10
5/19/2019,LA GUAJIRA,2019,5,21,6,8
5/26/2019,LA GUAJIRA,2019,5,22,6,12
6/2/2019,LA GUAJIRA,2019,6,23,6,11
6/9/2019,LA GUAJIRA,2019,6,24,6,18
6/16/2019,LA GUAJIRA,2019,6,25,7,17
6/23/2019,LA GUAJIRA,2019,6,26,7,9
6/30/2019,LA GUAJIRA,2019,6,27,7,19
7/7/2019,LA GUAJIRA,2019,7,28,7,14
7/14/2019,LA GUAJIRA,2019,7,29,8,6
7/21/2019,LA GUAJIRA,2019,7,30,8,17
7/28/2019,LA GUAJIRA,2019,7,31,8,13
8/4/2019,LA GUAJIRA,2019,8,32,8,19
8/11/2019,LA GUAJIRA,2019,8,33,9,17
8/18/2019,LA GUAJIRA,2019,8,34,9,14
8/25/2019,LA GUAJIRA,2019,8,35,9,14
9/1/2019,LA GUAJIRA,2019,9,36,9,17
9/8/2019,LA GUAJIRA,2019,9,37,10,20
9/15/2019,LA GUAJIRA,2019,9,38,10,16
9/22/2019,LA GUAJIRA,2019,9,39,10,19
9/29/2019,LA GUAJIRA,2019,9,40,10,19
10/6/2019,LA GUAJIRA,2019,10,41,11,17
10/13/2019,LA GUAJIRA,2019,10,42,11,11
10/20/2019,LA GUAJIRA,2019,10,43,11,14
10/27/2019,LA GUAJIRA,2019,10,44,11,26
11/3/2019,LA GUAJIRA,2019,11,45,12,12
11/10/2019,LA GUAJIRA,2019,11,46,12,13
11/17/2019,LA GUAJIRA,2019,11,47,12,16
11/24/2019,LA GUAJIRA,2019,11,48,12,13
12/1/2019,LA GUAJIRA,2019,12,49,13,19
12/8/2019,LA GUAJIRA,2019,12,50,13,29
12/15/2019,LA GUAJIRA,2019,12,51,13,9
12/22/2019,LA GUAJIRA,2019,12,52,13,12
12/29/2019,LA GUAJIRA,2020,1,1,1,14
1/5/2020,LA GUAJIRA,2020,1,2,1,20
1/12/2020,LA GUAJIRA,2020,1,3,1,16
1/19/2020,LA GUAJIRA,2020,1,4,1,13
1/26/2020,LA GUAJIRA,2020,1,5,2,16
2/2/2020,LA GUAJIRA,2020,2,6,2,13
2/9/2020,LA GUAJIRA,2020,2,7,2,10
2/16/2020,LA GUAJIRA,2020,2,8,2,12
2/23/2020,LA GUAJIRA,2020,2,9,3,18
3/1/2020,LA GUAJIRA,2020,3,10,3,13
3/8/2020,LA GUAJIRA,2020,3,11,3,17
3/15/2020,LA GUAJIRA,2020,3,12,3,16
3/22/2020,LA GUAJIRA,2020,3,13,4,12
3/29/2020,LA GUAJIRA,2020,3,14,4,17
4/5/2020,LA GUAJIRA,2020,4,15,4,13
4/12/2020,LA GUAJIRA,2020,4,16,4,21
1/1/2017,MAGDALENA,2017,1,1,1,11
1/8/2017,MAGDALENA,2017,1,2,1,15
1/15/2017,MAGDALENA,2017,1,3,1,16
1/22/2017,MAGDALENA,2017,1,4,1,14
1/29/2017,MAGDALENA,2017,1,5,2,22
2/5/2017,MAGDALENA,2017,2,6,2,15
2/12/2017,MAGDALENA,2017,2,7,2,23
2/19/2017,MAGDALENA,2017,2,8,2,14
2/26/2017,MAGDALENA,2017,2,9,3,13
3/5/2017,MAGDALENA,2017,3,10,3,19
3/12/2017,MAGDALENA,2017,3,11,3,14
3/19/2017,MAGDALENA,2017,3,12,3,21
3/26/2017,MAGDALENA,2017,3,13,4,10
4/2/2017,MAGDALENA,2017,4,14,4,20
4/9/2017,MAGDALENA,2017,4,15,4,10
4/16/2017,MAGDALENA,2017,4,16,4,11
4/23/2017,MAGDALENA,2017,4,17,5,23
4/30/2017,MAGDALENA,2017,4,18,5,23
5/7/2017,MAGDALENA,2017,5,19,5,18
5/14/2017,MAGDALENA,2017,5,20,5,11
5/21/2017,MAGDALENA,2017,5,21,6,9
5/28/2017,MAGDALENA,2017,5,22,6,7
6/4/2017,MAGDALENA,2017,6,23,6,22
6/11/2017,MAGDALENA,2017,6,24,6,26
6/18/2017,MAGDALENA,2017,6,25,7,14
6/25/2017,MAGDALENA,2017,6,26,7,16
7/2/2017,MAGDALENA,2017,7,27,7,19
7/9/2017,MAGDALENA,2017,7,28,7,22
7/16/2017,MAGDALENA,2017,7,29,8,10
7/23/2017,MAGDALENA,2017,7,30,8,13
7/30/2017,MAGDALENA,2017,7,31,8,22
8/6/2017,MAGDALENA,2017,8,32,8,11
8/13/2017,MAGDALENA,2017,8,33,9,15
8/20/2017,MAGDALENA,2017,8,34,9,22
8/27/2017,MAGDALENA,2017,8,35,9,19
9/3/2017,MAGDALENA,2017,9,36,9,14
9/10/2017,MAGDALENA,2017,9,37,10,15
9/17/2017,MAGDALENA,2017,9,38,10,22
9/24/2017,MAGDALENA,2017,9,39,10,10
10/1/2017,MAGDALENA,2017,10,40,10,17
10/8/2017,MAGDALENA,2017,10,41,11,9
10/15/2017,MAGDALENA,2017,10,42,11,12
10/22/2017,MAGDALENA,2017,10,43,11,8
10/29/2017,MAGDALENA,2017,10,44,11,11
11/5/2017,MAGDALENA,2017,11,45,12,10
11/12/2017,MAGDALENA,2017,11,46,12,11
11/19/2017,MAGDALENA,2017,11,47,12,9
11/26/2017,MAGDALENA,2017,11,48,12,22
