exec_date,index,entity,year,period,total
2020-12-16 11:40:22.538824,169,91000,2012,1,138.4008
2020-12-16 11:40:22.538824,170,91000,2012,2,123.4752
2020-12-16 11:40:22.538824,171,91000,2012,3,229.3111
2020-12-16 11:40:22.538824,172,91000,2012,4,170.9657
2020-12-16 11:40:22.538824,173,91000,2012,5,232.0249
2020-12-16 11:40:22.538824,174,91000,2012,6,172.3226
2020-12-16 11:40:22.538824,175,91000,2012,7,294.4409
2020-12-16 11:40:22.538824,176,91000,2012,8,404.3474
2020-12-16 11:40:22.538824,177,91000,2012,9,151.9695
2020-12-16 11:40:22.538824,178,91000,2012,10,142.4714
2020-12-16 11:40:22.538824,179,91000,2012,11,162.8245
2020-12-16 11:40:22.538824,180,91000,2012,12,180.4638
2020-12-16 11:40:22.538824,181,91000,2012,13,145.1851
2020-12-16 11:40:22.538824,182,91000,2013,1,0.0
2020-12-16 11:40:22.538824,183,91000,2013,2,873.3449
2020-12-16 11:40:22.538824,184,91000,2013,3,88.5419
2020-12-16 11:40:22.538824,185,91000,2013,4,0.0
2020-12-16 11:40:22.538824,186,91000,2013,5,0.0
2020-12-16 11:40:22.538824,187,91000,2013,6,0.0
2020-12-16 11:40:22.538824,188,91000,2013,7,0.0
2020-12-16 11:40:22.538824,189,91000,2013,8,0.0
2020-12-16 11:40:22.538824,190,91000,2013,9,0.0
2020-12-16 11:40:22.538824,191,91000,2013,10,0.0
2020-12-16 11:40:22.538824,192,91000,2013,11,0.0
2020-12-16 11:40:22.538824,193,91000,2013,12,0.0
2020-12-16 11:40:22.538824,194,91000,2013,13,2984.9345
2020-12-16 11:40:22.538824,195,91000,2014,1,498.7531
2020-12-16 11:40:22.538824,196,91000,2014,2,297.1295
2020-12-16 11:40:22.538824,197,91000,2014,3,592.9326
2020-12-16 11:40:22.538824,198,91000,2014,4,441.7149
2020-12-16 11:40:22.538824,199,91000,2014,5,346.2089
2020-12-16 11:40:22.538824,200,91000,2014,6,515.9972
2020-12-16 11:40:22.538824,201,91000,2014,7,526.609
2020-12-16 11:40:22.538824,202,91000,2014,8,416.5119
2020-12-16 11:40:22.538824,203,91000,2014,9,530.5884
2020-12-16 11:40:22.538824,204,91000,2014,10,526.609
2020-12-16 11:40:22.538824,205,91000,2014,11,701.7032
2020-12-16 11:40:22.538824,206,91000,2014,12,500.0796
2020-12-16 11:40:22.538824,207,91000,2014,13,805.1679
2020-12-16 11:40:22.538824,208,91000,2015,1,208.5437
2020-12-16 11:40:22.538824,209,91000,2015,2,258.3844
2020-12-16 11:40:22.538824,210,91000,2015,3,379.0512
2020-12-16 11:40:22.538824,211,91000,2015,4,266.254
2020-12-16 11:40:22.538824,212,91000,2015,5,367.2468
2020-12-16 11:40:22.538824,213,91000,2015,6,255.7612
2020-12-16 11:40:22.538824,214,91000,2015,7,321.341
2020-12-16 11:40:22.538824,215,91000,2015,8,346.2613
2020-12-16 11:40:22.538824,216,91000,2015,9,224.2829
2020-12-16 11:40:22.538824,217,91000,2015,10,338.3917
2020-12-16 11:40:22.538824,218,91000,2015,11,177.0654
